FID,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição
vw_pib_percapita.fid--33501df1_157d3a3b533_1b6f,2885,PARANÁ,Uraí,2010,108368.859375,11774,9204.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b70,1611,RIO GRANDE DO NORTE,Doutor Severiano,2010,26936.34179688,6616,4071.38989258,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b71,1470,MATO GROSSO DO SUL,Naviraí,2010,693041.5625,45627,15189.29003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b7c,5003,SÃO PAULO,Atibaia,2010,2625614.75,126757,20713.76953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b7e,3689,MINAS GERAIS,Mamonas,2010,25831.9375,6485,3983.34008789,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b7f,5309,PIAUÍ,São Francisco do Piauí,2010,20146.16015625,6461,3118.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b80,357,RIO GRANDE DO SUL,Vila Maria,2010,109764.3515625,4299,25532.52929688,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b89,5119,PIAUÍ,Francinópolis,2010,17245.60742188,5458,3159.68994141,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b8a,4387,BAHIA,Conceição do Coité,2010,292867.1875,62893,4656.58984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b8c,4893,BAHIA,Biritinga,2010,53547.6875,14260,3755.10009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b90,1279,ESPIRITO SANTO,Conceição da Barra,2010,401526.25,27059,14838.91992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b98,4469,BAHIA,Ibipeba,2010,58437.6796875,17666,3307.91992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1b9a,976,GOIÁS,Joviânia,2010,82713.7421875,6914,11963.23046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ba1,2407,PARAÍBA,Campina Grande,2010,3894133.5,383764,10147.20996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ba2,4177,BAHIA,Anagé,2010,74545.8046875,25262,2950.90991211,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ba4,4494,BAHIA,Irecê,2010,415895,66061,6295.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ba5,264,BAHIA,Medeiros Neto,2010,148739.390625,22752,6537.41992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bb2,5199,PIAUÍ,Ilha Grande,2010,34292.40625,8734,3926.31005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bb4,4434,SÃO PAULO,Boracéia,2010,89564.65625,4439,20176.76953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bb6,151,BAHIA,Planalto,2010,110698.2578125,22151,4997.43994141,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bb7,4339,GOIÁS,Ipiranga de Goiás,2010,26288.5234375,2906,9046.29003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bc0,2900,MINAS GERAIS,Baldim,2010,67873.515625,8582,7908.81982422,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bf0,5080,SÃO PAULO,Praia Grande,2010,2780735.25,249551,11142.95019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bfb,1047,GOIÁS,Marzagão,2010,21822.19921875,2157,10116.91992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bfd,2315,PARÁ,Porto de Moz,2010,76142.9296875,28091,2710.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1bff,1436,MATO GROSSO DO SUL,Costa Rica,2010,414671.5,19228,21566.01953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c16,5225,PIAUÍ,Alvorada do Gurguéia,2010,27634.43945312,5209,5305.12988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c1e,15,SÃO PAULO,Jardinópolis,2010,487728.96875,37471,13016.16992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c1f,2763,PARANÁ,Presidente Castelo Branco,2010,39173.65234375,4934,7939.52978516,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c20,5136,PARANÁ,Curitiba,2010,45762420,1851215,24720.2109375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c26,4298,SÃO PAULO,Estrela d'Oeste,2010,428017,9042,47336.5390625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c2e,3145,MINAS GERAIS,São Joaquim de Bicas,2010,308069.5,23986,12843.71972656,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c2f,318,RIO GRANDE DO SUL,Coxilha,2010,79944.40625,2997,26674.81054688,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c36,3520,MINAS GERAIS,Icaraí de Minas,2010,44507.5625,10934,4070.57006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c3d,4793,SÃO PAULO,Rubiácea,2010,57313.17578125,2661,21538.2109375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c3f,5449,SANTA CATARINA,Passos Maia,2010,60104.18359375,4555,13195.20996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c4e,1921,RIO DE JANEIRO,Cambuci,2010,168745.65625,14770,11424.88964844,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c4f,123,BAHIA,Salinas da Margarida,2010,62426.8046875,14194,4398.10986328,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c50,811,ALAGOAS,Olivença,2010,33409.52734375,10865,3074.9699707,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c51,390,RIO GRANDE DO SUL,Chapada,2010,190121.703125,9673,19654.88085938,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c54,585,TOCANTINS,Porto Alegre do Tocantins,2010,15878.50195312,2968,5349.89990234,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c60,4337,BAHIA,Capim Grosso,2010,121918.3125,27158,4489.22021484,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c62,4019,MATO GROSSO,Vale de São Domingos,2010,32239.96875,2955,10910.30957031,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c6f,4359,SÃO PAULO,Valparaíso,2010,327024.03125,22514,14525.36035156,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c70,2954,MINAS GERAIS,Santana do Jacaré,2010,34777.21484375,4716,7374.29980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c72,4179,SÃO PAULO,Agudos,2010,753584625,36188,20824.16015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c7d,1273,PIAUÍ,Nossa Senhora dos Remédios,2010,23638.20117188,8378,2821.45996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c7f,4607,BAHIA,Juazeiro,2010,1745979625,243896,7158.70996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c8c,3671,MINAS GERAIS,Lamim,2010,16759.16015625,3654,4586.52001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c8d,4439,BAHIA,Dom Basílio,2010,84668.9140625,11620,7286.47998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c8e,2703,MINAS GERAIS,Periquito,2010,42513.58984375,7161,5936.81982422,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c90,305,RIO GRANDE DO SUL,São Lourenço do Sul,2010,528960375,43388,12191.40039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c9b,2359,PARAÍBA,Cuité de Mamanguape,2010,40357.0546875,6737,5990.35986328,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c9d,4347,SÃO PAULO,Tupi Paulista,2010,151365.1875,14389,10519.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1c9e,135,RIO GRANDE DO SUL,Serafina Corrêa,2010,328562.90625,14733,22301.15039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ca6,5376,SANTA CATARINA,Laguna,2010,442331.40625,51691,8557.21972656,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ca8,1092,GOIÁS,Teresina de Goiás,2010,14530.07128906,2915,4984.58984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cab,4240,SÃO PAULO,Caiabu,2010,32694.49609375,4131,7914.43017578,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cac,2167,PARAÍBA,Marizópolis,2010,23577.13867188,6457,3651.40991211,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cb7,5540,TOCANTINS,Fortaleza do Tabocão,2010,67903.1875,2149,31597.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cb9,1871,RIO GRANDE DO NORTE,São Miguel,2010,99753.359375,23593,4228.08984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cba,1608,RIO GRANDE DO NORTE,Augusto Severo,2010,39951.48046875,9203,4341.14013672,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cc2,1459,MATO GROSSO DO SUL,Laguna Carapã,2010,114866.703125,6031,19046.05078125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cce,4946,MARANHÃO,São Luís,2010,15337347,997098,15381.99023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ccf,3165,MINAS GERAIS,São Sebastião do Maranhão,2010,43979.26953125,12099,3634.94995117,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cd1,4969,TOCANTINS,São Sebastião do Tocantins,2010,19921.65429688,4441,4485.85009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cdc,1469,MATO GROSSO DO SUL,Mundo Novo,2010,175220.859375,16506,10615.58984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cde,3892,PARANÁ,Tibagi,2010,324484.21875,19421,16707.91015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ceb,4575,SÃO PAULO,Itatinga,2010,226146.0625,19085,11849.41015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1ced,4784,SÃO PAULO,Ribeirão Grande,2010,82653.4609375,6992,11821.15039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cf6,2523,MARANHÃO,Sucupira do Riachão,2010,15975.88769531,4869,3281.13989258,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cf7,1684,RIO GRANDE DO NORTE,Alexandria,2010,61343.26953125,14151,4334.91015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1cf8,4018,MATO GROSSO,Jauru,2010,125273.6171875,10748,11655.53027344,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d07,169,BAHIA,Saúde,2010,41634.6484375,12355,3369.86010742,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d08,2647,MINAS GERAIS,Pai Pedro,2010,26079.7265625,6217,4194.91015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d17,4290,SÃO PAULO,Echaporã,2010,75944.7265625,6239,12172.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d18,1103,MATO GROSSO,Nova Lacerda,2010,73640.671875,5252,14021.45019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d24,3789,SÃO PAULO,Ibirá,2010,110655.296875,11141,9932.25976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d2e,5520,SANTA CATARINA,Sangão,2010,127265.7109375,11121,11443.73046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d2f,2430,PARAÍBA,Queimadas,2010,194858.921875,40323,4832.45019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d31,360,RIO GRANDE DO SUL,Paraí,2010,130695.2578125,6979,18726.9296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d34,38,RIO GRANDE DO SUL,Vale Real,2010,48317.95703125,5031,9604.04980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d36,2564,PARAÍBA,Alagoinha,2010,48926.3515625,13470,3632.25,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d37,4338,BAHIA,Caraíbas,2010,32104.37109375,10495,3059.02001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d4a,4614,BAHIA,Laje,2010,128748.09375,22180,5804.68994141,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d4f,3012,MINAS GERAIS,Campestre,2010,193952.3125,20854,9300.48046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d55,619,RIO GRANDE DO SUL,Palmitinho,2010,75226.9296875,7134,10544.84960938,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d57,3840,RONDÔNIA,Rolim de Moura,2010,520219.5625,50499,10301.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d5c,1941,RIO DE JANEIRO,Valença,2010,756277.1875,75819,9974.76953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d63,937,GOIÁS,Campinaçu,2010,29268.20703125,3908,7489.31005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d71,5344,SANTA CATARINA,Itapema,2010,498226.28125,36629,13601.95996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d72,437,RIO GRANDE DO SUL,Santana da Boa Vista,2010,83511.515625,8891,9392.80957031,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d7d,366,RIO GRANDE DO SUL,Sede Nova,2010,42928.94140625,2996,14328.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d81,1172,ESPIRITO SANTO,Brejetuba,2010,112031.09375,11097,10095.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d82,1696,RIO GRANDE DO NORTE,Francisco Dantas,2010,14319.33789062,3008,4760.41992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d8b,388,RIO GRANDE DO SUL,Gramado Xavier,2010,42941.70703125,4124,10412.63964844,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d8c,1264,SÃO PAULO,Itupeva,2010,1736231125,42458,40892.91015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d90,3809,PARANÁ,Nova Tebas,2010,54613.16796875,8283,6593.39990234,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d98,3461,PARANÁ,Santo Antônio do Caiuá,2010,26489.55859375,2733,9692.48046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d9d,5451,SANTA CATARINA,Pedras Grandes,2010,66016.4921875,4515,14621.58984375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1d9e,2914,MINAS GERAIS,Berilo,2010,55482.6015625,13717,4044.81005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1da6,4729,SÃO PAULO,Penápolis,2010,890737.9375,59597,14946.01953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1da7,2191,MATO GROSSO,Várzea Grande,2010,3000096,240038,12498.41992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1daa,904,GOIÁS,Itapuranga,2010,192856.984375,25170,7662.18017578,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1db6,1556,CEARÁ,Carnaubal,2010,65062.3125,16755,3883.15991211,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1db7,1755,RIO GRANDE DO NORTE,Santana do Seridó,2010,15413375,2858,5393.06005859,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1db8,4616,BAHIA,Lajedinho,2010,19471.34375,4468,4357.95996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dba,3805,PARANÁ,Cantagalo,2010,112364.609375,12733,8824.6796875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dc5,742,ALAGOAS,Barra de Santo Antônio,2010,53292.31640625,14435,3691.87988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dc9,1670,RIO GRANDE DO NORTE,São Rafael,2010,39029.37890625,8357,4670.25976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dca,1068,GOIÁS,Mundo Novo,2010,56638.41796875,6787,8345.12988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dd7,1521,PIAUÍ,São José do Divino,2010,20682.10351562,5217,3964.37011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dd8,598,RIO GRANDE DO SUL,Vacaria,2010,926080.9375,62831,14739.24023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1de9,3059,PERNAMBUCO,Itapissuma,2010,558914875,24406,22900.72070312,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1deb,3641,MINAS GERAIS,Juvenília,2010,28661.23828125,6321,4534.29003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1df8,1741,MARANHÃO,Presidente Vargas,2010,33425.34375,10191,3279.88989258,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1df9,2176,PARAÍBA,Natuba,2010,45638.9375,10495,4348.64013672,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dfa,420,RIO GRANDE DO SUL,Fortaleza dos Valos,2010,123020.5,4635,26541.640625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1dff,3949,RONDÔNIA,Teixeirópolis,2010,54467.28515625,5010,10871.70996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e00,1353,ESPIRITO SANTO,Marechal Floriano,2010,184262125,13302,13852.20996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e08,465,RIO GRANDE DO SUL,Antônio Prado,2010,234290.609375,14274,16413.80078125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e0d,392,RIO GRANDE DO SUL,Carazinho,2010,919009875,60388,15218.41992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e15,2193,PARAÍBA,Riacho dos Cavalos,2010,29296.59179688,8301,3529.2800293,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e16,1892,CEARÁ,Potiretama,2010,25400.77148438,6891,3686.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e1c,4587,SÃO PAULO,João Ramalho,2010,51556.1796875,4344,11868.37011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e1d,5123,PARANÁ,Vitorino,2010,146640.046875,6531,22452.91992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e23,5154,PIAUÍ,São Pedro do Piauí,2010,48489.2109375,13544,3580.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e24,2465,PARAÍBA,Algodão de Jandaíra,2010,11251.95605469,2425,4639.97998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e26,5108,PARANÁ,Marmeleiro,2010,133879.640625,13463,9944.25976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e2d,5188,SANTA CATARINA,Celso Ramos,2010,32284.01757812,2720,11869.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e31,1962,CEARÁ,Tabuleiro do Norte,2010,137984875,29576,4665.43017578,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e32,4982,SANTA CATARINA,Treze Tílias,2010,316423.46875,6004,52702.109375,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e3b,2088,MARANHÃO,Bom Jesus das Selvas,2010,121741.453125,25473,4779.22998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e3d,1025,GOIÁS,Goianápolis,2010,60013.33984375,11663,5145.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e3f,5219,SANTA CATARINA,Botuverá,2010,80997.3125,4345,18641.5,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_1e40,166,BAHIA,Quijingue,2010,92821.9609375,28143,3298.22998047,Produto Interno Bruto per capita
